S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE,code
600487.SH,亨通光电,20030822,,600487
600488.SH,津药药业,20010618,,600488
600489.SH,中金黄金,20030814,,600489
600490.SH,鹏欣资源,20030626,,600490
600491.SH,龙元建设,20040524,,600491
600493.SH,凤竹纺织,20040421,,600493
600495.SH,晋西车轴,20040526,,600495
600496.SH,精工钢构,20020605,,600496
600497.SH,驰宏锌锗,20040420,,600497
600498.SH,烽火通信,20010823,,600498
600499.SH,科达制造,20021010,,600499
600500.SH,中化国际,20000301,,600500
600501.SH,航天晨光,20010615,,600501
600502.SH,安徽建工,20030415,,600502
600503.SH,华丽家族,20020709,,600503
600505.SH,西昌电力,20020530,,600505
600506.SH,香梨股份,20011226,,600506
600507.SH,方大特钢,20030930,,600507
600508.SH,上海能源,20010829,,600508
600509.SH,天富能源,20020228,,600509
600510.SH,黑 牡 丹,20020618,,600510
600511.SH,国药股份,20021127,,600511
600512.SH,腾达建设,20021226,,600512
600513.SH,联环药业,20030319,,600513
600515.SH,海南机场,20020806,,600515
600516.SH,方大炭素,20020830,,600516
600517.SH,国网英大,20031010,,600517
600518.SH,ST 康 美,20010319,,600518
600519.SH,贵州茅台,20010827,,600519
600520.SH,文一科技,20020108,,600520
600521.SH,华海药业,20030304,,600521
600522.SH,中天科技,20021024,,600522
600523.SH,贵航股份,20011227,,600523
600525.SH,长园集团,20021202,,600525
600526.SH,菲达环保,20020722,,600526
600527.SH,江南高纤,20031127,,600527
600528.SH,中铁工业,20010528,,600528
600529.SH,山东药玻,20020603,,600529
600530.SH,交大昂立,20010702,,600530
600531.SH,豫光金铅,20020730,,600531
600532.SH,*ST 未来,20021031,,600532
600533.SH,栖霞建设,20020328,,600533
600535.SH,天 士 力,20020823,,600535
600536.SH,中国软件,20020517,,600536
600537.SH,亿晶光电,20030123,,600537
600538.SH,国发股份,20030114,,600538
600539.SH,狮头股份,20010824,,600539
600540.SH,新赛股份,20040107,,600540
600543.SH,莫高股份,20040324,,600543
600545.SH,卓郎智能,20031203,,600545
600546.SH,山煤国际,20030731,,600546
600547.SH,山东黄金,20030828,,600547
600548.SH,深 高 速,20011225,,600548
600549.SH,厦门钨业,20021107,,600549
600550.SH,保变电气,20010228,,600550
600551.SH,时代出版,20020905,,600551
600552.SH,凯盛科技,20021108,,600552
600553.SH,太行水泥,20020822,20110218.0,600553
600555.SH,退市海创,20010328,20220713.0,600555
600556.SH,天 下 秀,20010807,,600556
600557.SH,康缘药业,20020918,,600557
600558.SH,大 西 洋,20010227,,600558
600559.SH,老白干酒,20021029,,600559
600560.SH,金自天正,20020919,,600560
600561.SH,江西长运,20020716,,600561
600562.SH,国睿科技,20030128,,600562
600563.SH,法拉电子,20021210,,600563
600565.SH,迪马股份,20020723,,600565
600566.SH,济川药业,20010822,,600566
600567.SH,山鹰国际,20011218,,600567
600568.SH,ST 中 珠,20010518,,600568
600569.SH,安阳钢铁,20010820,,600569
600570.SH,恒生电子,20031216,,600570
600571.SH,信 雅 达,20021101,,600571
600572.SH,康 恩 贝,20040412,,600572
600573.SH,惠泉啤酒,20030226,,600573
600575.SH,淮河能源,20030328,,600575
600576.SH,祥源文化,20030220,,600576
600577.SH,精达股份,20020911,,600577
600578.SH,京能电力,20020510,,600578
600579.SH,克 劳 斯,20020809,,600579
600580.SH,卧龙电驱,20020606,,600580
600581.SH,八一钢铁,20020816,,600581
600582.SH,天地科技,20020515,,600582
600583.SH,海油工程,20020205,,600583
600584.SH,长电科技,20030603,,600584
600585.SH,海螺水泥,20020207,,600585
600586.SH,金晶科技,20020815,,600586
600587.SH,新华医疗,20020927,,600587
600588.SH,用友网络,20010518,,600588
600589.SH,ST 榕 泰,20010612,,600589
600590.SH,泰豪科技,20020703,,600590
600591.SH,*ST 上航,20021011,20100125.0,600591
600592.SH,龙溪股份,20020805,,600592
600593.SH,大连圣亚,20020711,,600593
600594.SH,益佰制药,20040323,,600594
600595.SH,中孚实业,20020626,,600595
600596.SH,新安股份,20010906,,600596
600597.SH,光明乳业,20020828,,600597
600598.SH,北 大 荒,20020329,,600598
600599.SH,ST 熊 猫,20010828,,600599
600600.SH,青岛啤酒,19930827,,600600
600601.SH,*ST 方科,19901219,,600601
600602.SH,云赛智联,19901219,,600602
600603.SH,广汇物流,19920113,,600603
600604.SH,市北高新,19920327,,600604
600605.SH,汇通能源,19920327,,600605
600606.SH,绿地控股,19920327,,600606
600607.SH,上实医药,19920327,20100212.0,600607
600608.SH,ST 沪 科,19920327,,600608
600609.SH,金杯汽车,19920724,,600609
600610.SH,中 毅 达,19920805,,600610
600611.SH,大众交通,19920807,,600611
600612.SH,老 凤 祥,19920814,,600612
600613.SH,神奇制药,19920820,,600613
600614.SH,退市鹏起,19920828,20210721.0,600614
600615.SH,丰华股份,19920910,,600615
600616.SH,金枫酒业,19920929,,600616
600617.SH,国新能源,19921013,,600617
600618.SH,氯碱化工,19921113,,600618
600619.SH,海立股份,19921116,,600619
600620.SH,天宸股份,19921117,,600620
600621.SH,华鑫股份,19921202,,600621
600622.SH,光大嘉宝,19921203,,600622
600623.SH,华谊集团,19921204,,600623
600624.SH,复旦复华,19930105,,600624
600625.SH,PT 水 仙,19930106,20010423.0,600625
600626.SH,申达股份,19930107,,600626
600627.SH,上电股份,19930118,20081126.0,600627
600628.SH,新 世 界,19930119,,600628
600629.SH,华建集团,19930209,,600629
600630.SH,龙头股份,19930209,,600630
600631.SH,百联股份(已合并),19930219,20110823.0,600631
600632.SH,华联商厦,19930219,20041118.0,600632
600633.SH,浙数文化,19930304,,600633
600634.SH,退市富控,19930304,20210721.0,600634
600635.SH,大众公用,19930304,,600635
600636.SH,国新文化,19930316,,600636
600637.SH,东方明珠,19930316,,600637
600638.SH,新 黄 浦,19930326,,600638
600639.SH,浦东金桥,19930326,,600639
600640.SH,国脉文化,19930407,,600640
600641.SH,万业企业,19930407,,600641
600642.SH,申能股份,19930416,,600642
600643.SH,爱建集团,19930426,,600643
600644.SH,乐山电力,19930426,,600644
600645.SH,中源协和,19930504,,600645
600646.SH,ST 国 嘉,19930504,20030922.0,600646
600647.SH,同达创业,19930504,,600647
600648.SH,外 高 桥,19930504,,600648
600649.SH,城投控股,19930518,,600649
600650.SH,锦江在线,19930607,,600650
600651.SH,飞乐音响,19901219,,600651
600652.SH,退市游久,19901219,20220621.0,600652
600653.SH,申华控股,19901219,,600653
600654.SH,*ST 中安,19901219,,600654
600655.SH,豫园股份,19920902,,600655
600656.SH,退市博元,19901219,20160513.0,600656
600657.SH,信达地产,19930524,,600657
600658.SH,电 子 城,19930524,,600658
600659.SH,*ST 花雕,19930528,20060323.0,600659
600660.SH,福耀玻璃,19930610,,600660
600661.SH,昂立教育,19930614,,600661
600662.SH,外服控股,19930614,,600662
600663.SH,陆 家 嘴,19930628,,600663
600664.SH,哈药股份,19930629,,600664
600665.SH,天 地 源,19930709,,600665
600666.SH,*ST 瑞德,19930712,,600666
600667.SH,太极实业,19930728,,600667
600668.SH,尖峰集团,19930728,,600668
600669.SH,*ST 鞍成,19930806,20040915.0,600669
600670.SH,*ST 斯达,19930809,20040924.0,600670
600671.SH,ST 目 药,19930823,,600671
600672.SH,*ST 华圣,19930917,20050805.0,600672
600673.SH,东 阳 光,19930917,,600673
600674.SH,川投能源,19930924,,600674
600675.SH,中华企业,19930924,,600675
600676.SH,交运股份,19930928,,600676
600677.SH,*ST 航通,19930928,20210318.0,600677
600678.SH,四川金顶,19931008,,600678
600679.SH,上海凤凰,19931008,,600679
600680.SH,*ST 上普,19931018,20190524.0,600680
600681.SH,百川能源,19931018,,600681
600682.SH,南京新百,19931018,,600682
600683.SH,京投发展,19931025,,600683
600684.SH,珠江股份,19931028,,600684
600685.SH,中船防务,19931028,,600685
600686.SH,金龙汽车,19931108,,600686
600687.SH,退市刚泰,19931108,20210303.0,600687
600688.SH,上海石化,19931108,,600688
600689.SH,上海三毛,19931108,,600689
600690.SH,海尔智家,19931119,,600690
600691.SH,阳煤化工,19931119,,600691
600692.SH,亚通股份,19931119,,600692
600693.SH,东百集团,19931122,,600693
600694.SH,大商股份,19931122,,600694
600695.SH,退市绿庭,19931122,20220614.0,600695
600696.SH,岩石股份,19931206,,600696
600697.SH,欧亚集团,19931206,,600697
600698.SH,湖南天雁,19931206,,600698
600699.SH,均胜电子,19931206,,600699
600700.SH,*ST 数码,19960430,20050920.0,600700
600701.SH,退市工新,19960528,20210430.0,600701
600702.SH,舍得酒业,19960524,,600702
600703.SH,三安光电,19960528,,600703
600704.SH,物产中大,19960606,,600704
600705.SH,中航产融,19960516,,600705
600706.SH,曲江文旅,19960516,,600706
600707.SH,彩虹股份,19960520,,600707
600708.SH,光明地产,19960606,,600708
600709.SH,ST 生 态,19960618,20030523.0,600709
600710.SH,苏 美 达,19960701,,600710
600711.SH,盛屯矿业,19960531,,600711
600712.SH,南宁百货,19960626,,600712
600713.SH,南京医药,19960701,,600713
600714.SH,金瑞矿业,19960606,,600714
600715.SH,文投控股,19960701,,600715
600716.SH,凤凰股份,19960702,,600716
600717.SH,天 津 港,19960614,,600717
600718.SH,东软集团,19960618,,600718
600719.SH,ST 热 电,19960716,,600719
600720.SH,祁 连 山,19960716,,600720
600721.SH,百花医药,19960626,,600721
600722.SH,金牛化工,19960626,,600722
600723.SH,首商股份,19960716,20211022.0,600723
600724.SH,宁波富达,19960716,,600724
600725.SH,云维股份,19960702,,600725
600726.SH,*ST 华源,19960701,,600726
600727.SH,鲁北化工,19960702,,600727
600728.SH,佳都科技,19960716,,600728
600729.SH,重庆百货,19960702,,600729
600730.SH,中国高科,19960726,,600730
600731.SH,湖南海利,19960802,,600731
600732.SH,爱旭股份,19960816,,600732
600733.SH,北汽蓝谷,19960816,,600733
600734.SH,ST 实 达,19960808,,600734
600735.SH,新 华 锦,19960726,,600735
600736.SH,苏州高新,19960815,,600736
600737.SH,中粮糖业,19960731,,600737
600738.SH,丽尚国潮,19960802,,600738
600739.SH,辽宁成大,19960819,,600739
600740.SH,山西焦化,19960808,,600740
600741.SH,华域汽车,19960826,,600741
600742.SH,一汽富维,19960826,,600742
600743.SH,华远地产,19960909,,600743
600744.SH,华银电力,19960905,,600744
600745.SH,闻泰科技,19960828,,600745
600746.SH,江苏索普,19960918,,600746
600747.SH,退市大控,19960916,20191212.0,600747
600748.SH,上实发展,19960925,,600748
600749.SH,西藏旅游,19961015,,600749
600750.SH,江中药业,19960923,,600750
600751.SH,海航科技,19960909,,600751
600752.SH,*ST 哈慈,19960925,20050922.0,600752
600753.SH,东方银星,19960927,,600753
600754.SH,锦江酒店,19961011,,600754
600755.SH,厦门国贸,19961003,,600755
600756.SH,浪潮软件,19960923,,600756
600757.SH,长江传媒,19961003,,600757
600758.SH,辽宁能源,19961029,,600758
600759.SH,ST 洲 际,19961008,,600759
600760.SH,中航沈飞,19961011,,600760
600761.SH,安徽合力,19961009,,600761
600762.SH,S*ST金荔,19961025,20071120.0,600762
600763.SH,通策医疗,19961030,,600763
600764.SH,中国海防,19961104,,600764
600765.SH,中航重机,19961106,,600765
600766.SH,园城黄金,19961028,,600766
600767.SH,*ST 运盛,19961115,,600767
600768.SH,宁波富邦,19961111,,600768
600769.SH,祥龙电业,19961101,,600769
600770.SH,综艺股份,19961120,,600770
600771.SH,广 誉 远,19961105,,600771
600772.SH,S*ST龙昌,19961104,20061130.0,600772
600773.SH,西藏城投,19961108,,600773
600774.SH,汉商集团,19961108,,600774
600775.SH,南京熊猫,19961118,,600775
600776.SH,东方通信,19961126,,600776
600777.SH,新潮能源,19961121,,600777
600778.SH,友好集团,19961203,,600778
600779.SH,水 井 坊,19961206,,600779
600780.SH,通宝能源,19961205,,600780
600781.SH,*ST 辅仁,19961218,,600781
600782.SH,新钢股份,19961225,,600782
600783.SH,鲁信创投,19961225,,600783
600784.SH,鲁银投资,19961225,,600784
600785.SH,新华百货,19970108,,600785
600786.SH,东方锅炉,19961227,20080318.0,600786
600787.SH,中储股份,19970121,,600787
600788.SH,*ST 达曼,19961230,20050325.0,600788
600789.SH,鲁抗医药,19970226,,600789
600790.SH,轻 纺 城,19970228,,600790
600791.SH,京能置业,19970130,,600791
600792.SH,云煤能源,19970123,,600792
600793.SH,宜宾纸业,19970220,,600793
600794.SH,保税科技,19970306,,600794
600795.SH,国电电力,19970318,,600795
600796.SH,钱江生化,19970408,,600796
600797.SH,浙大网新,19970418,,600797
600798.SH,宁波海运,19970423,,600798
600799.SH,*ST 龙科,19970416,20051231.0,600799
600800.SH,渤海化学,19931206,,600800
600801.SH,华新水泥,19940103,,600801
600802.SH,福建水泥,19940103,,600802
600803.SH,新奥股份,19940103,,600803
600804.SH,ST鹏博士,19940103,,600804
600805.SH,悦达投资,19940103,,600805
600806.SH,退市昆机,19940103,20180713.0,600806
600807.SH,济南高新,19940103,,600807
600808.SH,马钢股份,19940106,,600808
600809.SH,山西汾酒,19940106,,600809
600810.SH,神马股份,19940106,,600810
600811.SH,东方集团,19940106,,600811
600812.SH,华北制药,19940114,,600812
600813.SH,ST鞍一工,19940114,20020916.0,600813
600814.SH,杭州解百,19940114,,600814
600815.SH,厦工股份,19940128,,600815
600816.SH,ST 安 信,19940128,,600816
600817.SH,宇通重工,19940128,,600817
600818.SH,中路股份,19940128,,600818
600819.SH,耀皮玻璃,19940128,,600819
600820.SH,隧道股份,19940128,,600820
600821.SH,金开新能,19940128,,600821
600822.SH,上海物贸,19940204,,600822
600823.SH,世茂股份,19940204,,600823
600824.SH,益民集团,19940204,,600824
600825.SH,新华传媒,19940204,,600825
600826.SH,兰生股份,19940204,,600826
600827.SH,百联股份,19940204,,600827
600828.SH,茂业商业,19940224,,600828
600829.SH,人民同泰,19940224,,600829
600830.SH,香溢融通,19940224,,600830
600831.SH,广电网络,19940224,,600831
600832.SH,东方明珠,19940224,20150520.0,600832
600833.SH,第一医药,19940224,,600833
600834.SH,申通地铁,19940224,,600834
600835.SH,上海机电,19940224,,600835
600836.SH,上海易连,19940224,,600836
600837.SH,海通证券,19940224,,600837
600838.SH,上海九百,19940224,,600838
600839.SH,四川长虹,19940311,,600839
600840.SH,新湖创业,19940311,20090827.0,600840
600841.SH,动力新科,19940311,,600841
600842.SH,中西药业,19940311,20100212.0,600842
600843.SH,上工申贝,19940311,,600843
600844.SH,丹化科技,19940311,,600844
600845.SH,宝信软件,19940311,,600845
600846.SH,同济科技,19940311,,600846
600847.SH,万里股份,19940324,,600847
600848.SH,上海临港,19940324,,600848
600850.SH,电科数字,19940324,,600850
600851.SH,海欣股份,19940404,,600851
600852.SH,*ST 中川,19940404,20050916.0,600852
600853.SH,龙建股份,19940404,,600853
600854.SH,春兰股份,19940425,,600854
600855.SH,航天长峰,19940425,,600855
600856.SH,退市中天,19940425,20220622.0,600856
600857.SH,宁波中百,19940425,,600857
600858.SH,银座股份,19940506,,600858
600859.SH,王 府 井,19940506,,600859
600860.SH,京城股份,19940506,,600860
600861.SH,北京城乡,19940520,,600861
600862.SH,中航高科,19940520,,600862
600863.SH,内蒙华电,19940520,,600863
600864.SH,哈投股份,19940809,,600864
600865.SH,百大集团,19940809,,600865
600866.SH,星湖科技,19940818,,600866
600867.SH,通化东宝,19940824,,600867
600868.SH,梅雁吉祥,19940912,,600868
600869.SH,远东股份,19950206,,600869
600870.SH,退市厦华,19950228,20220630.0,600870
600871.SH,石化油服,19950411,,600871
600872.SH,中炬高新,19950124,,600872
600873.SH,梅花生物,19950217,,600873
600874.SH,创业环保,19950630,,600874
600875.SH,东方电气,19951010,,600875
600876.SH,洛阳玻璃,19951031,,600876
600877.SH,声光电科,19951013,,600877
600878.SH,*ST 北科,19951013,20040915.0,600878
600879.SH,航天电子,19951115,,600879
600880.SH,博瑞传播,19951115,,600880
600881.SH,亚泰集团,19951115,,600881
600882.SH,妙可蓝多,19951206,,600882
600883.SH,博闻科技,19951208,,600883
600884.SH,杉杉股份,19960130,,600884
600885.SH,宏发股份,19960205,,600885
600886.SH,国投电力,19960118,,600886
600887.SH,伊利股份,19960312,,600887
600888.SH,新疆众和,19960215,,600888
600889.SH,南京化纤,19960308,,600889
600890.SH,退市中房,19960318,20220621.0,600890
600891.SH,退市秋林,19960325,20210512.0,600891
600892.SH,大晟文化,19960315,,600892
600893.SH,航发动力,19960408,,600893
600894.SH,广日股份,19960328,,600894
600895.SH,张江高科,19960422,,600895
600896.SH,退市海医,19960503,20220725.0,600896
600897.SH,厦门空港,19960531,,600897
600898.SH,国美通讯,19960418,,600898
600899.SH,*ST 信联,19960426,20050921.0,600899
600900.SH,长江电力,20031118,,600900
600901.SH,江苏租赁,20180301,,600901
600903.SH,贵州燃气,20171107,,600903
600905.SH,三峡能源,20210610,,600905
600906.SH,财达证券,20210507,,600906
600908.SH,无锡银行,20160923,,600908
600909.SH,华安证券,20161206,,600909
600916.SH,中国黄金,20210205,,600916
600917.SH,重庆燃气,20140930,,600917
600918.SH,中泰证券,20200603,,600918
600919.SH,江苏银行,20160802,,600919
600926.SH,杭州银行,20161027,,600926
600927.SH,永安期货,20211223,,600927
600928.SH,西安银行,20190301,,600928
600929.SH,雪天盐业,20180326,,600929
600933.SH,爱 柯 迪,20171117,,600933
600935.SH,华塑股份,20211126,,600935
600936.SH,广西广电,20160815,,600936
600938.SH,中国海油,20220421,,600938
600939.SH,重庆建工,20170221,,600939
600941.SH,中国移动,20220105,,600941
600955.SH,维远股份,20210915,,600955
600956.SH,新天绿能,20200629,,600956
600958.SH,东方证券,20150323,,600958
600959.SH,江苏有线,20150428,,600959
600960.SH,渤海汽车,20040407,,600960
600961.SH,株冶集团,20040830,,600961
600962.SH,国投中鲁,20040622,,600962
600963.SH,岳阳林纸,20040525,,600963
600965.SH,福成股份,20040713,,600965
600966.SH,博汇纸业,20040608,,600966
600967.SH,内蒙一机,20040518,,600967
600968.SH,海油发展,20190626,,600968
600969.SH,郴电国际,20040408,,600969
600970.SH,中材国际,20050412,,600970
600971.SH,恒源煤电,20040817,,600971
600973.SH,宝胜股份,20040802,,600973
600975.SH,新 五 丰,20040609,,600975
600976.SH,健民集团,20040419,,600976
600977.SH,中国电影,20160809,,600977
600978.SH,*ST 宜生,20040824,20210322.0,600978
600979.SH,广安爱众,20040906,,600979
